symbol,name,exchange,assetType,ipoDate,delistingDate,status
DEP,Duncan Energy Partners L.P.,NYSE,Stock,2007-01-31,2011-11-30,Delisted
DFIN-W,Donnelley Financial Solutions Inc. When Issued,NYSE,Stock,2016-09-26,2016-09-30,Delisted
DFS-P-B,Discover Financial Services Dep Shs,NYSE,Stock,2007-06-14,2017-11-28,Delisted
DFT,DuPont Fabros Technology Inc,NYSE,Stock,2007-10-19,2017-09-28,Delisted
DFT-P-C,Dupont Fabros Technology Inc. 6.625 Series C Cumulative Redeemable Perpetual Preferred Stock,NYSE,Stock,2007-10-19,2017-09-28,Delisted
DFZ,R.G. Barry Corp,NASDAQ,Stock,1992-03-16,2014-09-04,Delisted
DGAS,Delta Natural Gas Company Inc,NASDAQ,Stock,1990-03-26,2017-09-29,Delisted
DGI,DigitalGlobe Inc,NYSE,Stock,2009-05-14,2017-10-19,Delisted
DI,PIMCO DIVERSIFIED INCOME EXCHANGETRADED FUND,NYSE ARCA,ETF,2014-01-23,2017-04-17,Delisted
DINE,REWARDS NETWORK INC,NASDAQ,Stock,2001-01-02,2011-01-03,Delisted
DITC,Ditech Networks Inc,NASDAQ,Stock,2006-12-28,2012-12-04,Delisted
DIVI,ADVISORSHARES ATHENA HIGH DIVIDEND ETF,NYSE ARCA,ETF,2014-07-30,2017-04-13,Delisted
DLGC,Dialogic Inc,NASDAQ,Stock,2013-04-17,2014-12-02,Delisted
DLLR,DFC Global Corp,NASDAQ,Stock,2005-01-28,2014-06-13,Delisted
DLR-P-F-CL,Digital Realty Trust Inc. Preferred Series F,NYSE,Stock,2017-03-07,2017-04-04,Delisted
DMND,Diamond Foods Inc,NASDAQ,Stock,2005-07-20,2016-03-08,Delisted
DMTX,Dimension Therapeutics,NASDAQ,Stock,2015-10-22,2017-11-07,Delisted
DNA,GENENTECH INC,NYSE,Stock,2001-01-02,2010-04-05,Delisted
DNDN,Dendreon Corp,NASDAQ,Stock,2000-06-19,2014-11-18,Delisted
DOLE,Dole Food Company Inc,NYSE,Stock,2009-10-23,2013-11-01,Delisted
DOLNQ,Dolan Company,NYSE,Stock,2014-03-25,2014-06-13,Delisted
DOVR,Dover Saddlery Inc,NASDAQ,Stock,2005-11-18,2015-07-01,Delisted
DOW,The Dow Chemical Company,NYSE,Stock,1972-06-01,2017-08-31,Delisted
DPL,DPL INC,NYSE,Stock,2001-01-02,2012-12-03,Delisted
DPRX,Dipexium Pharmaceuticals Inc,NASDAQ,Stock,2014-03-13,2017-04-27,Delisted
DPU,PowerShares DB Commodity Long ETN,NYSE ARCA,ETF,2008-05-05,2017-12-07,Delisted
DRA,Diversified Real Asset Income Fund Com Shs,NYSE,ETF,2014-09-09,2017-09-28,Delisted
DRC,DresserRand Group Inc,NYSE,Stock,2005-08-05,2015-06-30,Delisted
DRGS,RBS Global Big Pharma ETN,NYSE ARCA,ETF,2011-10-24,2015-07-06,Delisted
DRII,Diamond Resorts International Inc,NYSE,Stock,2016-01-04,2016-09-02,Delisted
DRJ,DREAMS INC,NYSE,Stock,1997-02-26,2012-06-18,Delisted
DRL,Doral Financial Corp,NYSE,Stock,1992-02-25,2015-03-02,Delisted
DRS,DRS TECHNOLOGIES INC,NYSE,Stock,1996-04-02,2009-10-30,Delisted
DRTX,Durata Therapeutics Inc,NASDAQ,Stock,2012-07-19,2014-11-17,Delisted
DRVN,Highland HFR EventDriven ETF,NYSE ARCA,ETF,2016-01-04,2016-04-19,Delisted
DRWI,DragonWave Inc.USA,NASDAQ,Stock,2008-06-24,2017-08-03,Delisted
DRWIW,DragonWave Inc Wt Exp 08012016,NASDAQ,Stock,2016-01-04,2016-08-02,Delisted
DSCI,Derma Sciences Inc,NASDAQ,Stock,2001-01-02,2017-02-27,Delisted
DSCM,DRUGSTORE COM INC,NASDAQ,Stock,1999-07-28,2011-06-13,Delisted
DSKY,iDreamSky Technology Ltd,NASDAQ,Stock,2016-01-04,2016-09-08,Delisted
DTLK,Datalink Corp,NASDAQ,Stock,2001-01-02,2017-01-09,Delisted
DTPI,DIAMOND MANAGEMENT & TECHNOLOGY CONSULTANTS INC.,NASDAQ,Stock,2001-01-02,2010-11-12,Delisted
DTSI,DTS Inc,NASDAQ,Stock,2003-07-10,2016-12-02,Delisted
DTV_1,DIRECTV,NASDAQ,Stock,2017-01-03,2017-01-30,Delisted
DTZ,Dte Energy Company 2011 Series I 6.50 Junior Subordinate Debentures Due 2061,NYSE,Stock,2011-12-07,2016-12-06,Delisted
DTZ-CL,DTE Energy Company 2011 Series I 6.50 Junior Subordinate Debentures due 2061,NYSE,Stock,2016-12-01,2016-12-27,Delisted
DUA,,NYSE,Stock,2006-11-01,2015-03-25,Delisted
DUF,Duff & Phelps Corp,NYSE,Stock,2007-09-28,2013-10-17,Delisted
DVHI,UBS ETRACS Diversified High Income ETN,NYSE ARCA,ETF,2016-01-04,2016-08-23,Delisted
DVINQ,Divine Inc,NASDAQ,Stock,2003-02-28,2010-10-01,Delisted
DVR,Cal Dive International Inc,NYSE,Stock,2006-12-14,2014-10-29,Delisted
DWA,Dreamworks Animation Skg Inc,NASDAQ,Stock,2004-10-27,2016-08-23,Delisted
DWRE,Demandware Inc,NYSE,Stock,2016-01-04,2016-07-11,Delisted
DXJT,WISDOMTREE JAPAN HEDGED TECH MEDIA AND TELECOM FUND NA,NYSE ARCA,ETF,2014-04-08,2017-03-30,Delisted
DXKW,WISDOMTREE KOREA HEDGED EQUITY FUND NA,NASDAQ,ETF,2013-11-07,2017-03-30,Delisted
DYAX,Dyax Corp,NASDAQ,Stock,2000-08-15,2016-01-25,Delisted
DYN-P-A,Dynegy Inc. Mandatory Preferred Convertible Series A,NYSE,Stock,2012-10-03,2017-10-31,Delisted
DYN-WS,Dynegy Inc. Warrants,NYSE,Stock,2012-10-03,2017-09-27,Delisted
DYNIQ,Dynegy Inc New,NYSE,Stock,2012-07-06,2012-10-01,Delisted
EAA,Entergy Arkansas Inc. First Mortgage Bonds 5.75 Series Due November 1 2040,NYSE,Stock,2016-01-04,2016-08-24,Delisted
EAA-CL,Entergy Arkansas Inc. First Mortgage Bonds 5.75 Series Due November 1 2040,NYSE,Stock,2016-08-16,2016-09-14,Delisted
EAC,Erickson AirCrane Inc,NASDAQ,Stock,2012-04-11,2016-11-18,Delisted
EAGLW1,Silver Eagle Acquisition Corp Warrant 07292018,NASDAQ,Stock,2014-10-07,2017-11-29,Delisted
EBAYV,eBay Inc,NASDAQ,Stock,2015-07-06,2015-07-17,Delisted
EBS-W,Emergent Biosolutions Inc. ExDistribution When Issued,NYSE,Stock,2016-07-21,2016-07-29,Delisted
ECAC,Ecompass Acquisition Corp,NASDAQ,Stock,2015-11-25,2017-08-17,Delisted
ECACR,Ecompass Acquisition Corp Rt 2016,NASDAQ,Stock,2015-11-24,2017-02-21,Delisted
ECACU,ECompass Acquisition Corp,NASDAQ,Stock,2015-08-13,2017-08-28,Delisted
ECTYQ,,NASDAQ,Stock,2013-09-27,2015-04-15,Delisted
EDAC,EDAC Technologies Corp,NASDAQ,Stock,2007-05-31,2013-05-07,Delisted
EDE,The Empire District Electric Company,NYSE,Stock,2016-01-04,2017-01-09,Delisted
EDS,Exceed Company Ltd,NASDAQ,Stock,2007-12-03,2015-04-29,Delisted
EEME,ISHARES MSCI EMERGING MARKETS EMEA INDEX FUND,NASDAQ,ETF,2012-01-19,2015-08-21,Delisted
EEML,ISHARES MSCI EMERGING MARKETS LATIN AMERICA ETF,NASDAQ,ETF,2016-01-05,2016-08-31,Delisted
EFD,EFUNDS CORP,NYSE,Stock,2006-12-28,2007-11-13,Delisted
EFM,Entergy Mississippi Inc. First Mortgage Bonds 6.20 Series due April 15 2040,NYSE,Stock,2016-01-04,2016-09-23,Delisted
EFM-CL,Entergy Mississippi Inc. First Mortgage Bonds 6.20 Series due April 15 2040,NYSE,Stock,2016-09-16,2016-10-12,Delisted
EFS,STARS LINKED TO THE ISHARES MSCI EAFE INDEX FUND MATURITY 10052010,NYSE,Stock,2017-01-25,2017-02-01,Delisted
EFUT,VANECK ETHEREUM STRATEGY ETF ,NASDAQ,ETF,2016-01-04,2017-01-12,Delisted
EGAS,Gas Natural Inc,NYSE,Stock,1990-03-26,2017-08-17,Delisted
EGRW,ISHARES MSCI EMERGING MARKETS GROWTH INDEX FUND,NASDAQ,ETF,2012-02-09,2015-08-21,Delisted
EGT,Entertainment Gaming Asia Inc,NASDAQ,Stock,2003-10-15,2017-06-22,Delisted
EIHI,Eastern Insurance Holdings Inc,NASDAQ,Stock,2006-12-28,2013-12-31,Delisted
EJ,EHouse China Holdings Ltd,NYSE,Stock,2016-01-04,2016-08-22,Delisted
ELA,Entergy Louisiana LLC,NYSE,Stock,2016-01-04,2016-08-25,Delisted
ELA-CL,Entergy Louisiana LLC First Mortgage Bonds 5.875 Series due June 15 2041,NYSE,Stock,2016-08-17,2016-09-15,Delisted
ELB,Entergy Louisiana Inc. 6.0 Series Due March 15 2040,NYSE,Stock,2016-01-04,2016-08-25,Delisted
ELB-CL,Entergy Louisiana Inc. 6.0 Series Due March 15 2040,NYSE,Stock,2016-08-17,2016-09-15,Delisted
ELKU,ELKHORN FTSE RAFI U.S. EQUITY INCOME ETF,BATS,ETF,2015-12-10,2017-03-21,Delisted
ELNK,EarthLink Inc,NASDAQ,Stock,2001-01-02,2017-03-08,Delisted
ELOS,Syneron Medical Ltd,NASDAQ,Stock,2004-08-09,2017-07-18,Delisted
ELRC,Electro Rent Corp,NASDAQ,Stock,2016-01-04,2016-08-11,Delisted
ELS-P-C,Equity Lifestyle Properties Inc. Depositary Shares Series C,NYSE,Stock,1993-02-25,2017-09-22,Delisted
ELX,Emulex Corp,NYSE,Stock,1990-03-26,2015-05-05,Delisted
EM,Emdeon Inc,NYSE,Stock,2009-08-12,2012-11-09,Delisted
EMBB,SPDR MSCI EM BEYOND BRIC ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
EMC,EMC Corporation,NYSE,ETF,1988-12-16,2016-09-15,Delisted
EMCD,SPDR BOFA MERRILL LYNCH EMERGING MARKETS CORPORATE BOND ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
EMCR,EGSHARES EMERGING MARKETS CORE ETF,NYSE ARCA,ETF,2012-10-16,2017-07-31,Delisted
EMDD,EGSHARES EM STRATEGIC OPPORTUNITIES ETF,NYSE ARCA,ETF,2012-08-17,2017-07-31,Delisted
EMDG,EGShares Emerging Markets Div Gr ETF,NYSE ARCA,ETF,2013-07-01,2014-12-24,Delisted
EMDI,ISHARES MSCI EMERGING MARKETS CONSUMER DISCRETIONARY SECTOR INDEX FUND,NASDAQ,ETF,2012-02-17,2015-08-21,Delisted
EMDR,VelocityShares Emerging Markets DR ETF,NASDAQ,ETF,2013-04-09,2014-09-24,Delisted
EMEY,ISHARES MSCI EMERGING MARKETS ENERGY SECTOR CAPPED INDEX FUND,NASDAQ,ETF,2012-02-10,2015-08-21,Delisted
EMFN,ISHARES MSCI EMERGING MARKETS FINANCIALS SECTOR INDEX FUND,NASDAQ,ETF,2010-02-11,2014-09-09,Delisted
EMFT,SPDRR MSCI EM 50 ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
EMHD,EGShares EM Dividend High Income ETF,NYSE ARCA,ETF,2013-08-15,2014-12-24,Delisted
EMHZ,ISHARES MSCI EMERGING MARKETS HORIZON ETF,BATS,ETF,2016-01-04,2016-08-31,Delisted
EMMSP,Emmis Communications Corporation 6.25 Series A Cumulative Convertible Preferred Stock,NASDAQ,Stock,2016-01-04,2016-04-11,Delisted
EMMT,ISHARES MSCI EMERGING MARKETS MATERIALS SECTOR INDEX FUND,NASDAQ,ETF,2010-01-22,2014-10-10,Delisted
EMQ,Entergy Mississippi Inc,NYSE,Stock,2016-01-04,2016-05-23,Delisted
EMQ-CL,EMQ.CL,NYSE,Stock,2016-05-13,2016-06-10,Delisted
EMRE,GUGGENHEIM EMERGING MARKETS REAL ESTATE ETF,NYSE ARCA,ETF,2016-01-04,2016-09-28,Delisted
EMS,Emergency Medical Services LP,NYSE,Stock,2017-01-25,2017-02-01,Delisted
EMSA,iPath Short Enhanced MSCI Emerging Markets Index ETN,NYSE ARCA,ETF,2010-11-30,2017-12-07,Delisted
EMZ,Entergy Mississippi Inc. First Mortgage Bonds 6.0 Series due May 1 2051,NYSE,Stock,2016-01-04,2016-09-23,Delisted
EMZ-CL,Entergy Mississippi Inc. First Mortgage Bonds 6.0 Series due May 1 2051,NYSE,Stock,2016-09-16,2016-10-12,Delisted
ENA,Enova Corp,NYSE,Stock,2012-10-31,2013-10-17,Delisted
ENDRQ,Endeavour International Corp,NYSE,Stock,2016-01-04,2016-10-25,Delisted
ENERQ,Energy Conversion Devices,NASDAQ,Stock,2012-02-24,2016-10-25,Delisted
ENGN,ISHARES INDUSTRIALS SECTOR BOND FUND,NYSE ARCA,ETF,2012-02-22,2015-08-21,Delisted
ENH,Endurance Specialty Holdings Ltd,NYSE,Stock,2003-02-28,2017-04-05,Delisted
ENH-P-C,Endurance Specialty Holdings Ltd Depositary Shares Series C,NYSE,Stock,2003-02-28,2017-10-20,Delisted
ENIA-W,Enersis Americas S.A. American Depositary Shares Each representing 50 shares of Additional Shares When Issued,NYSE,Stock,2016-12-01,2016-12-29,Delisted
ENL,Reed Elsevier NV (ADR),NYSE,Stock,1994-10-07,2015-07-01,Delisted
ENOC,EnerNOC Inc,NASDAQ,Stock,2007-05-18,2017-08-08,Delisted
ENP,Encore Energy Partners LP,NYSE,Stock,2007-09-12,2012-12-10,Delisted
ENTU,ENTRUST INC,NASDAQ,Stock,1998-08-18,2009-08-13,Delisted
ENVE,,NASDAQ,Stock,1995-03-29,2017-09-18,Delisted
EOCA,EOCA,NYSE,Stock,2016-04-26,2016-12-08,Delisted
EOCC-W,Empresa Nacional de Electricidad SA ADR ExDist,NYSE,Stock,2016-04-21,2016-04-26,Delisted
EOPN,E2open Inc,NASDAQ,Stock,2012-07-26,2015-03-25,Delisted
EPB,El Paso Pipeline Partners L.P.,NYSE,Stock,2007-11-29,2014-12-04,Delisted
EPHC,Epoch Holding Corp,NASDAQ,Stock,2006-12-28,2013-03-27,Delisted
EPIQ,EPIQ Systems Inc,NASDAQ,Stock,2016-01-04,2016-10-10,Delisted
EPL,EPL Oil & Gas Inc,NYSE,Stock,2009-09-23,2014-06-03,Delisted
EPR-P-F,EPR Properties Pfd Ser F,NYSE,Stock,1997-11-18,2017-12-20,Delisted
EPRO,ADVISORSHARES EQUITYPRO ETF,NYSE ARCA,ETF,2016-01-04,2016-10-31,Delisted
EPRS,EPIRUS Biopharmaceuticals Inc,NASDAQ,Stock,2016-01-04,2016-08-11,Delisted
EQU,Equal Energy Ltd. USA,NYSE,Stock,2000-04-25,2014-07-30,Delisted
EQY,Equity One Inc,NYSE,Stock,2016-01-04,2017-03-09,Delisted
ERB,ERBA Diagnostics Inc,NYSE,Stock,2016-01-04,2016-10-10,Delisted
EROC,Eagle Rock Energy Partners L.P.,NASDAQ,Stock,2006-10-25,2015-10-08,Delisted
ERS,Empire Resources Inc,NASDAQ,Stock,2003-01-02,2017-05-09,Delisted
ERW,VELOCITYSHARES EQUAL RISK WEIGHTED LARGE CAP ETF,NASDAQ,ETF,2016-01-07,2016-03-03,Delisted
ERYY,DIREXION DAILY ENERGY BEAR 1X SHARES,NYSE ARCA,ETF,2016-04-07,2017-09-25,Delisted
ESBF,ESB Financial Corp,NASDAQ,Stock,1995-08-18,2015-02-10,Delisted
ESC,Emeritus Corp,NYSE,Stock,1995-11-20,2014-07-30,Delisted
ESCRP,Escalera Resources Company,NASDAQ,Stock,2007-07-23,2015-11-10,Delisted
ESLRQ,EVERGREEN SOLAR INC,NASDAQ,Stock,2000-11-02,2013-07-29,Delisted
ESR,ISHARES MSCI EMERGING MARKETS EASTERN EUROPE INDEX FUND,NYSE ARCA,ETF,2009-10-02,2015-08-21,Delisted
ESSX,Essex Rental Corp,NASDAQ,Stock,2007-03-27,2017-09-11,Delisted
ESTX,SOURCE EURO STOXX 50 ETF,NYSE ARCA,ETF,2014-09-24,2015-04-10,Delisted
ESYS,Elecsys Corp,NASDAQ,Stock,1993-12-01,2015-01-22,Delisted
ET1,ExactTarget Inc,NYSE,Stock,2012-03-22,2013-07-11,Delisted
ETC-W,Energy Transfer Corp LP representing Limited Partner Interests,NYSE,Stock,2016-06-27,2016-06-28,Delisted
ETP-,Energy Transfer Partners L.P. ENERGY TRANSFER PARNTERS,NYSE,Stock,1996-06-25,2017-04-28,Delisted
ETRM,EnteroMedics Inc,NASDAQ,Stock,2007-11-15,2017-10-20,Delisted
EUFS,DIREXION DAILY MSCI EUROPEAN FINANCIALS BEAR 1X SHARES,NYSE ARCA,ETF,2016-08-10,2017-09-25,Delisted
EVAL,ISHARES MSCI EMERGING MARKETS VALUE INDEX FUND,NASDAQ,ETF,2012-02-10,2015-08-21,Delisted
EVAR,Lombard Medical Inc,NASDAQ,Stock,2014-04-25,2017-11-08,Delisted
EVBS,Eastern Virginia Bankshares Inc,NASDAQ,Stock,1998-01-02,2017-07-03,Delisted
EVDY,Everyday Health Inc,NYSE,Stock,2016-01-04,2016-12-05,Delisted
EVER,EverBank Financial Corp,NASDAQ,Stock,2012-05-03,2017-07-19,Delisted
EVER-P-A,EverBank Financial Corp. Depositary Shares Series A,NYSE,Stock,2012-05-03,2017-08-17,Delisted
EVHC-P,Envision Healthcare Corporation 5.250 Mandatory Convertible Preferred Stock Series A1,NYSE,Stock,2013-08-14,2017-06-30,Delisted
EVOQ,EVOQ PROPERTIES INC,NASDAQ,Stock,2009-04-07,2014-10-16,Delisted
EVRYQ,EveryWare Global Inc,NASDAQ,Stock,2015-04-20,2015-06-02,Delisted
EVVV,ev3 Inc,NASDAQ,Stock,2005-06-16,2010-07-29,Delisted
EWHS,ISHARES MSCI HONG KONG SMALL CAP INDEX FUND,NYSE ARCA,ETF,2012-01-13,2015-08-21,Delisted
EWRI,GUGGENHEIM RUSSELL 1000R EQUAL WEIGHT ETF,NYSE ARCA,ETF,2016-01-04,2016-02-04,Delisted
EWSS,ISHARES MSCI SINGAPORE SMALL CAP INDEX FUND,NYSE ARCA,ETF,2012-01-17,2015-08-21,Delisted
EXA,Exa Corp,NASDAQ,Stock,2012-06-28,2017-11-17,Delisted
EXAM,Examworks Group Inc,NYSE,Stock,2010-10-28,2016-07-27,Delisted
EXAR,Exar Corp,NYSE,Stock,1990-03-26,2017-07-14,Delisted
EXCU,Exelon Corp,NYSE,Stock,2014-07-03,2017-06-01,Delisted
EXH,Exterran Holdings Inc,NYSE,Stock,2007-08-21,2015-11-03,Delisted
EXL,Excel Trust Inc,NYSE,Stock,2010-04-23,2015-07-31,Delisted
EXLP,Exterran Partners L.P.,NASDAQ,Stock,2006-10-17,2015-11-03,Delisted
EZCH,EZchip Semiconductor Ltd,NASDAQ,Stock,1999-12-31,2016-02-23,Delisted
EZR,WISDOMTREE EUROPE LOCAL RECOVERY FUND NA,NYSE,ETF,2017-01-03,2017-03-16,Delisted
EZY,WISDOMTREE U.S. LARGECAP VALUE FUND NA,NYSE ARCA,ETF,2007-02-23,2017-12-15,Delisted
FAV,First Trust Dividend and Income Fund,NYSE,ETF,2007-09-20,2016-10-31,Delisted
FAZZ,DIREXION DAILY FINANCIAL BEAR 1X SHARES,NYSE ARCA,ETF,2016-04-07,2017-09-25,Delisted
FBCP,Founders Bancorp CA,NASDAQ,Stock,2005-05-16,2017-07-14,Delisted
FBG,UBS Fisher Enhanced Big Cap Growth ETN,NYSE ARCA,ETF,2016-01-04,2016-08-25,Delisted
FBN,FBI Wind Down Inc,NASDAQ,Stock,2006-12-28,2013-08-27,Delisted
FBRC,FBR & Company,NASDAQ,Stock,2007-06-08,2017-06-12,Delisted
FBTXQ,Franklin Bank Corp,NYSE,Stock,2010-01-04,2015-01-06,Delisted
FCAM,First Canacord Mnrl Expl Part Unfied,NYSE,Stock,2014-12-11,2016-12-22,Delisted
FCE-B,Forest City Enterprises Inc. FCE.B,NYSE,Stock,1992-03-17,2017-06-12,Delisted
FCFC,FIRSTCITY FINANCIAL CORP,NASDAQ,Stock,1995-08-02,2013-06-04,Delisted
FCFI,TRIMTABS INTL FREECASHFLOW ETF,NYSE ARCA,ETF,2016-01-04,2016-11-08,Delisted
FCFP,First Community Financial Partners Inc,NASDAQ,Stock,2015-07-16,2017-07-11,Delisted
FCH,FelCor Lodging Trust Inc,NYSE,Stock,1994-07-22,2017-09-01,Delisted
FCH-P-A,FelCor Lodging Trust Incorporated Preferred Stock,NYSE,Stock,1994-07-22,2017-08-31,Delisted
FCHI,ISHARES FTSE CHINA (HK LISTED) INDEX FUND,NASDAQ,ETF,2008-06-25,2015-08-21,Delisted
FCKEE,FIRST CHEROKEE BANCSHARES INC,NASDAQ,Stock,1997-04-01,1997-04-01,Delisted
FCLF,First Clover Leaf Financial Corp,NASDAQ,Stock,2016-01-04,2016-09-16,Delisted
FCMCQ,FRANKLIN CREDIT HOLDING CORP,NYSE,Stock,2010-01-04,2013-08-19,Delisted
FCS,Fairchild Semiconductor Intl Inc,NASDAQ,Stock,2016-01-04,2016-09-20,Delisted
FCTY,1st Century Bancshares Inc,NASDAQ,Stock,2016-01-04,2016-07-05,Delisted
FCVA,First Capital Bancorp Inc,NASDAQ,Stock,1999-03-15,2015-12-31,Delisted
FDI,Fort Dearborn Income Securities Inc,NYSE,ETF,2005-01-18,2016-05-25,Delisted
FDML,FederalMogul Corp,NASDAQ,Stock,2008-01-02,2017-07-10,Delisted
FDNHQ,Foundation Healthcare Inc,NASDAQ,Stock,2017-09-22,2017-11-01,Delisted
FDO,Family Dollar Stores Inc,NYSE,Stock,1985-02-25,2015-07-13,Delisted
FEFN,ISHARES MSCI FAR EAST FINANCIALS SECTOR INDEX FUND,NASDAQ,ETF,2010-03-25,2014-10-13,Delisted
FEIC,FEI Company,NASDAQ,Stock,1995-05-31,2016-09-21,Delisted
FFBH,First Federal Bancshares of Arkansas Inc,NASDAQ,Stock,1996-05-06,2014-06-02,Delisted
FFCO,Fedfirst Financial Corp,NASDAQ,Stock,2005-04-07,2014-10-31,Delisted
FFEDQ,Firstfed Fin Cp,NYSE,Stock,2010-01-11,2012-12-28,Delisted
FFEX,FROZEN FOOD EXPRESS INDUSTRIES INC,NASDAQ,Stock,2001-01-02,2013-10-17,Delisted
FFKY,First Financial Service Corp. KY,NASDAQ,Stock,1990-07-17,2014-12-31,Delisted
FGL,Fidelity & Guaranty Life,NYSE,Stock,2013-12-13,2017-12-01,Delisted
FGXI,FGX International Holdings LTD,NASDAQ,Stock,2007-10-25,2010-03-29,Delisted
FHCO,The Female Health Company,NASDAQ,Stock,1999-02-11,2017-08-04,Delisted
FIA,FALAH RUSSELLIDEALRATINGS U.S. LARGE CAP ETF,NYSE ARCA,ETF,2014-10-02,2016-07-22,Delisted
FIBG,Credit Suisse FI Enhanced Big Cap Gr ETN,NYSE ARCA,ETF,2013-11-06,2017-06-12,Delisted
FIG,Fortress Investment Group LLC,NYSE,Stock,2007-02-09,2017-12-28,Delisted
FILM,Cre8Tive Works Inc,NASDAQ,Stock,2014-02-14,2017-10-02,Delisted
FINF,PROSHARES SHORT 30 YEAR TIPS/TSY SPREAD,NYSE ARCA,ETF,2012-01-12,2015-01-16,Delisted
FINQ,PUREFUNDS SOLACTIVE FINTECH ETF,NASDAQ,ETF,2016-08-31,2017-08-10,Delisted
FIO,FusionIO Inc,NYSE,Stock,2011-06-09,2014-07-23,Delisted
FIRE,Sourcefire LLC,NASDAQ,Stock,2013-10-07,2013-10-17,Delisted
FITS,THE HEALTH AND FITNESS ETF,NASDAQ,ETF,2016-06-09,2017-11-03,Delisted
FIVZ,PIMCO 37 YEAR U.S. TREASURY INDEX FUND,NYSE ARCA,ETF,2009-11-04,2015-10-01,Delisted
FLML,Flamel Technologies SA,NASDAQ,Stock,2001-01-02,2017-01-09,Delisted
FLTX,FleetMatics Group PLC,NYSE,Stock,2012-10-08,2016-11-15,Delisted
FMD,The First Marblehead Corp,NYSE,Stock,2003-10-31,2016-08-30,Delisted
FMER,Firstmerit Corp,NASDAQ,Stock,2016-01-04,2016-08-24,Delisted
FMFC,First M & F Corp,NASDAQ,Stock,2001-01-02,2013-10-17,Delisted
FMLP,UBS ETRACS Wells Fargo MLP ExEnrgy ETN,NYSE ARCA,ETF,2014-06-11,2016-08-23,Delisted
FMR,FIRST MERCURY FINANCIAL CORP,NYSE,Stock,2006-10-18,2011-11-30,Delisted
FNBC,First NBC Bank Holding Company,NASDAQ,Stock,2013-05-10,2017-05-09,Delisted
FNFG,First Niagara Financial Group Inc,NASDAQ,Stock,2001-01-02,2016-08-08,Delisted
FNFV,Fidelity National Financial Ventures,NYSE,Stock,2014-06-23,2017-11-20,Delisted
FNIO,ISHARES FTSE NAREIT INDUSTRIALOFFICE CAPPED INDEX FUND,NYSE ARCA,ETF,2007-05-08,2014-10-10,Delisted
FNTCU,FinTech Acquisition Corp New Unit 1 Com & 1 Wt Exp 2019,NASDAQ,Stock,2015-02-13,2016-08-01,Delisted
FORX,PIMCO FOREIGN CURRENCY STRATEGY EXCHANGE-TRADED FUND,NYSE ARCA,ETF,2013-02-12,2015-10-01,Delisted
FPAMQ,Fpa Medical Management Inc,NASDAQ,Stock,2001-01-02,2011-11-07,Delisted
FPFCQ,First Place Financial Corp,NASDAQ,Stock,2014-09-22,2014-10-08,Delisted
FPIC,FPIC INSURANCE GROUP INC,NASDAQ,Stock,2001-01-02,2011-11-07,Delisted
FPO,First Potomac Realty Trust,NYSE,Stock,2003-10-23,2017-10-19,Delisted
FPP,Fieldpoint Petroleum Corp,NYSE,Stock,2005-09-20,2017-11-27,Delisted
FPP-WS,Fieldpoint Petroleum Corp,NYSE MKT,Stock,2014-09-22,2017-11-24,Delisted
FPT,Federated Premier Intermediate Municipal,NYSE,ETF,2002-12-20,2017-11-17,Delisted
FPU,FLORIDA PUBLIC UTILITIES CO,NASDAQ,Stock,1990-09-18,2009-11-16,Delisted
FPWBQ,FOUNTAIN POWERBOAT INDUSTRIES INC,NYSE,Stock,1992-03-18,2011-03-10,Delisted
FRC-P-B,First Republic Bank Depositary Shares Series B,NYSE,Stock,2010-12-09,2017-05-17,Delisted
FRC-P-B-CL,First Republic Bank Depositary Shares Series B,NYSE,Stock,2010-12-09,2017-06-15,Delisted
FRC-P-C,FIRST REPUBLIC BANK Dep Shs Repstg 140th Perp Pfd Ser C,NYSE,Stock,2014-09-22,2017-12-29,Delisted
FRF,Fortegra Financial Corp,NYSE,Stock,2010-12-17,2014-12-10,Delisted
FRGBQ,First Regional Bancorp,NASDAQ,Stock,1995-08-22,2014-11-06,Delisted
FRM,Furmanite Corp,NYSE,Stock,2001-07-02,2016-03-08,Delisted
FRNK,Franklin Financial Corp,NASDAQ,Stock,2011-04-28,2015-01-12,Delisted
FRP,FairPoint Communications Inc,NASDAQ,Stock,2011-01-25,2017-07-11,Delisted
FRX,Forest Laboratories Inc,NYSE,Stock,1988-04-19,2014-07-01,Delisted
FSBK,First South Bancorp Inc,NASDAQ,Stock,1997-04-08,2017-11-10,Delisted
FSC,Fifth Street Finance Corp,NASDAQ,Stock,2008-06-12,2017-10-17,Delisted
FSCE,Fifth Street Finance Corp Pfd.,NYSE,Stock,2012-11-01,2017-11-03,Delisted
FSCFL,Fifth Street Finance Corp,NASDAQ,Stock,2013-04-05,2017-10-17,Delisted
FSCI,Fisher Communications Inc,NASDAQ,Stock,2012-10-22,2013-10-17,Delisted
FSFR,Fifth Street Senior Floating Rate Corp,NASDAQ,Stock,2013-07-12,2017-10-17,Delisted
FSGI,First Security Group Inc,NASDAQ,Stock,2005-08-10,2015-11-02,Delisted
